word,trans
ምድርባዮም, mdrbayom
ዐሚጸ, ʕämiṣä
ሓጸጾን, ħaṣäṣon
ኣንቢረልኩም, 'anbirälkum
ዘይሰምዑኹም, zäysämʕuKum
ኣይከተጽንዕን, 'aykätäṣnʕn
ኣውሊዕካን, 'awliʕkan
ከምክኸኩምን, kämkKäkumn
እተለኽዔ, 'täläKʕe
ተቕርቡ, täQrbu
ዝቘምካላ, zQʷämkala
ንጎሞራውን, ngomorawn
ዚቘጽሮ, ziQʷäṣro
መኸኻ, mäKäKa
ንቐንዴል, nQändel
ዓቕሊውን, ʕaQliwn
ምዕጕርቱ, mʕgʷrtu
ዝኣመነት, z'amänät
ንረሲእነት, nräsi'nät
ንሃገርና, nhagärna
እትዐቢ, 'tʕäbi
ዘተንስኦም, zätäns'om
ረሰነ, räsänä
ዚዐዩሉ, ziʕäyulu
ብልዑን, blʕun
ኣምዒ, 'amʕi
ገፈፉኒ, gäfäfuni
እድነቕ, 'dnäQ
ኣመንዚርክስ, 'amänzirks
ስጉጒትን, sgugʷitn
ንምግዱርን, nmgdurn
ይረግጾን, yrägṣon
ሕንጹጽ, ħnṣuṣ
በዓልት, bäʕalt
ካልኣዩ, kal'ayu
የፍልጥ, yäflT
ተሸባርን, täšäbarn
ኣየናግፍን, 'ayänagfn
ምራሖም, mraħom
ወዓዩ, wäʕayu
ተገሪፎም, tägärifom
ክትንስኦ, ktns'o
ጵርስኪላ, Prskila
ዜጸናንዓውን, zeṣänanʕawn
ልብኻስ, lbKas
የግልሰለይ, yäglsäläy
ኣረስተዮም, 'arästäyom
ተረፋሪፉን, täräfarifun
እተገልበጣ, 'tägälbäTa
ጐያት, gʷäyat
ብምብላዖም, bmblaʕom
የቐንዝወኒ, yäQänzwäni
ይማላለስ, ymalaläs
ናእሽቱኦምውን, na'štu'omwn
ኣቦሓጎኻ, 'aboħagoKa
ብጸርፊውን, bṣärfiwn
ተምክኸኒ, tämkKäni
ዚፈርን, zifärn
ቀወድካኒ, qäwädkani
ኣርቦኣ, 'arbo'a
ኽፉታት, Kfutat
ብቚጥዓን, bQʷiTʕan
ዚሳቐዩ, zisaQäyu
ተመላሊስካዶ, tämälaliskado
ኣይተበልዔትን, 'aytäbälʕetn
ኸተንስእልኩም, Kätäns'lkum
ሰለፍን, säläfn
ኣባይቱን, 'abaytun
ኽንርኤ, Knr'e
ቕጥንን, QTnn
ትርሻታን, tršatan
መስኪርና, mäskirna
ሑሪ, ħuri
የንጸባርቕ, yänṣäbarQ
ናብአ, nab'ä
ኺወዳእ, Kiwäda'
ትብዓትኩም, tbʕatkum
ኻብቶ, Kabto
ክትቈጽር, ktqʷäṣr
ሰደቓታትን, sädäQatatn
ስልጣና, slTana
ኪሐድገላ, kiħädgäla
ንውግእስ, nwg's
ብስብራት, bsbrat
ትተሐዝ, ttäħäz
ኣቤት, 'abet
ኺሰፍረሉ, Kisäfrälu
ዝደየበውን, zdäyäbäwn
ኣይኬስምዕን, 'aykesmʕn
ንቡቂያ, nbuqiya
ኢትዮጵያውያንዶ, 'ityoPyawyando
ሾብል, šobl
በልካያ, bälkaya
ኣይምሕሮን, 'aymħron
ዚጸቕጠኩም, ziṣäQTäkum
ተማህለልተይ, tämahlältäy
ሂብናካ, hibnaka
ደቘስክዎም, däQʷäskwom
እተፈንጠራ, 'täfänTära
ሃምን, hamn
ዝጸገበ, zṣägäbä
ሓቢኡለይ, ħabi'uläy
ሑዳን, ħudan
ብመሰወርያ, bmäsäwärya
መረቕዋ, märäQwa
ኣይተኸፍተን, 'aytäKäftän
ኣውረደቶም, 'awrädätom
ኪኽውለኒ, kiKwläni
ብርእሱስ, br'sus
ባርኽዮ, barKyo
ክትእሰሩ, kt'säru
ኪጸርጎም, kiṣärgom
ዚመላለሰካ, zimälaläsäka
እንይታ, 'nyta
ብምዃነይ, bmkʷanäy
ሐፊረስ, ħäfiräs
ምኽዳን, mKdan
እፈርደካ, 'färdäka
ክትፈትሖ, ktfätħo
ኣየፍሰስካንን, 'ayäfsäskann
ኣይተመላለስኩምን, 'aytämälaläskumn
ቃላትኩም, qalatkum
ዝወስዶዶ, zwäsdodo
ዘጥረይዎም, zäTräywom
ሸናጸርን, šänaṣärn
ኤውጽኣልኩም, 'ewṣ'alkum
ንኣማልኽቱ, n'amalKtu
ምሉሳታ, mlusata
ሽጕርቲ, šgʷrti
ክሰደልኪ, ksädälki
ተበጅየዮም, täbäǧyäyom
ኣይትስፈሮውን, 'aytsfärown
ዝፈደዮ, zfädäyo
ቀዳማዩ, qädamayu
ፈጣሪኡን, fäTari'un
ትረጒድ, trägʷid
ሳላይ, salay
ኼቑጥዑኒ, KeQuTʕuni
ፈኖኻዮ, fänoKayo
ክሳናበት, ksanabät
ኣይትብለሎምን, 'aytblälomn
ተሪርን, tärirn
ጮለ, Čolä
ሰራዊታትን, särawitatn
ሹኒን, šunin
ዚዐይዎን, ziʕäywon
ጸፋዕፋዕ, ṣäfaʕfaʕ
እናዓበየት, 'naʕabäyät
ኪደፍኣ, kidäf'a
መነመን, mänämän
ብአፍ, b'äf
ብዘይተሐጽበ, bzäytäħäṣbä
ሰርዖ, särʕo
ከተረስትይዎም, kätärästywom
ማዕበላትካን, maʕbälatkan
ዘፍረየ, zäfräyä
ዘይትጒልበብ, zäytgʷilbäb
ኣይተቑሙ, 'aytäQumu
ሼንን, šenn
ያሹባውያን, yašubawyan
የፍልጦም, yäflTom
ይብጽሑ, ybṣħu
ኪገብረኩምን, kigäbräkumn
መወዳእታኡውን, mäwäda'ta'uwn
ዜስተናብርን, zestänabrn
ብስጋን, bsgan
ተቓናቐንቲውን, täQanaQäntiwn
ኣየፍስሱን, 'ayäfssun
ከኢርእየኒ, kä'ir'yäni
ደሊኺ, däliKi
ይስሕቱ, ysħtu
ዘይትፈልጦን, zäytfälTon
ጸዋዕካያ, ṣäwaʕkaya
ከይገብሩኒ, käygäbruni
ብሰናብትኹም, bsänabtKum
ንኤልሻማ, n'elšama
ጸሮም, ṣärom
በሉ8, bälu8
ንንጉስስ, nnguss
ሐሊመስ, ħälimäs
ወሰደካ, wäsädäka
ዝወድኣናን, zwäd'anan
ማከሎም, makälom
ውጻእ8, wṣa'8
ገይሩሎም, gäyrulom
ዜዋርዶምን, zewardomn
ዚድይቡ, zidybu
ጐየያ, gʷäyäya
ዛዕዋንን, zaʕwann
ኣይንበሩ, 'aynbäru
ደዊ, däwi
ወንጌላውያን, wängelawyan
ነታንሜላክ, nätanmelak
ንጐደናታቱ, ngʷädänatatu
ክሐድጎም, kħädgom
ንዕርድታታ, nʕrdtata
እዝርግሓሉ, 'zrgħalu
ደልማኑታ, dälmanuta
ዝሐረይዎ, zħäräywo
ሐደገልካ, ħädägälka
እጸናንዓ, 'ṣänanʕa
ኺውሃቦ, Kiwhabo
ወይንኹም, wäynKum
ክንዘብል, knzäbl
እተነቤኻ, 'tänäbeKa
ደቂይሁዳድማኣብጊልጋልናብእያሱቐረቡካሌብወዲየፋነእቲቀኔዛዊከኣበሎ, däqiyhudadma'abgilgalnab'yasuQäräbukalebwädiyäfanä'tiqänezawikä'abälo
ዂሉኹም, kʷiluKum
ብምዕያይን, bmʕyayn
ኰረየሉ, kʷäräyälu
ኸፈድዮም, Käfädyom
ዝተኸለካ, ztäKäläka
ንማዕከነይ, nmaʕkänäy
መልሓስናውን, mälħasnawn
ኣማሪኸዮም, 'amariKäyom
ተዐቑባ, täʕäQuba
ግብርስ, gbrs
ሒዞምወን, ħizomwän
ጴረጽዑዛ, Peräṣʕuza
ነዐቕኩምዎ, näʕäQkumwo
ሓመዅስቱ, ħamäkʷstu
ምትኻስ, mtKas
ብትሕተይውን, btħtäywn
ዜቕስና, zeQsna
ታዴዎስ, tadewos
ኸተማኹምሲ, KätämaKumsi
ተገውትስ, tägäwts
ንመንፈሶም, nmänfäsom
ክንብሀል, knbhäl
ደድሐሪ, dädħäri
ዘይተረዳእናዮስ, zäytäräda'nayos
ሓሰውትን, ħasäwtn
ተሓባበሩ, täħababäru
እግዕር, 'gʕr
ክብርኻውን, kbrKawn
ብጾትካን, bṣotkan
ገፍዔ, gäfʕe
ኣይተውጽኡ, 'aytäwṣ'u
ኤልፈለጥ, 'elfäläT
ንጳጥሮስ, nPaTros
መጸ30, mäṣä30
ንድንጒር, ndngʷir
ቅንኢዶ, qn'ido
ኬድሕናን, kedħnan
ኸይነቕፈና, KäynäQfäna
ሐበርካ, ħäbärka
ኸይመልቚሲ, KäymälQʷisi
ኽትህነጽሲ, Kthnäṣsi
ንቢልሃ, nbilha
ዕቡዳትዶ, ʕbudatdo
ቀደመን, qädämän
ኣየገልገልዎን, 'ayägälgälwon
ዚዕምትሲ, ziʕmtsi
ዝወስድካዮን, zwäsdkayon
ቲልጋትጲልንኤሰርር, tilgatPiln'esärr
ተኦአጢቑ, tä'o'äTiQu
ዘይገለጾ, zäygäläṣo
ልቐቐኒ, lQäQäni
ክትሰጐጉ, ktsägʷägu
ዘይኰነትእቲኣቶምሲ, zäykʷänät'ti'atomsi
ዘየራኸሰ, zäyäraKäsä
ኣጣጥኢ, 'aTaT'i
ዅእኩእ, kʷ'ku'
ቦታኽን, botaKn
ጀኢሮም, ǧä'irom
እተኣታተወ, 'tä'atatäwä
ኣይኸልኦምን, 'ayKäl'omn
ዜቝመሉ, zeQʷmälu
ክብረተንን, kbrätänn
ዝወፈዩ, zwäfäyu
መቑሕ, mäQuħ
እተቘጣዕካየን, 'täQʷäTaʕkayän
ይሕደጎ, yħdägo
ጠፋእካ, Täfa'ka
ሳሙና, samuna
ኣምልኾና, 'amlKona
ኤልዛባድን, 'elzabadn
ክንይወ, knywä
ጓሶትይ, gʷasoty
ሰኣንዎ, sä'anwo
ሰበኸልኩም, säbäKälkum
ክመቕሎ, kmäQlo
ዘይስሕት, zäysħt
ተባዕና, täbaʕna
እናኣመስገነን, 'na'amäsgänän
ከነካፍለኩም, känäkafläkum
ሬኡማ, re'uma
ኣድግ, 'adg
ይሰንከት, ysänkät
ይኽበዶም, yKbädom
ብትዕቢቶም, btʕbitom
ወንድወንዶኡ, wändwändo'u
ተነብዩላ, tänäbyula
ክትስዕበኒ, ktsʕbäni
ኪመጻኽን, kimäṣaKn
ከተመስግኖ, kätämäsgno
ጽልኣዮን, ṣl'ayon
ኪብዝበዙ, kibzbäzu
ኪሃድሙ, kihadmu
ዝጸፍዓካ, zṣäfʕaka
ብፍቕሩን, bfQrun
እንጌራኹምውን, 'ngeraKumwn
ንዝተረፉ, nztäräfu
ቚሻታን, Qʷišatan
ኣድሐንክዮ, 'adħänkyo
ዘዕነውስ, zäʕnäws
መዛሙርቲውን, mäzamurtiwn
ኣስተውዕሉን, 'astäwʕlun
ኣሮዲን, 'arodin
ዀነትውን, kʷänätwn
ቲምናትሴራሕ, timnatseraħ
እተዐጽዉሉ, 'täʕäṣwulu
ምትራር, mtrar
በሃልትስ, bähalts
ኽጥምቶም, KTmtom
ድምጻይ, dmṣay
ንሰራዊቱ, nsärawitu
ንጽባሒታን, nṣbaħitan
ተሐጺበን, täħäṣibän
አሸበሮ, 'äšäbäro
በብሳብዐይቲ, bäbsabʕäyti
ከሰል, käsäl
ኸሊ, Käli
ኣጽናዕኩ, 'aṣnaʕku
ዝረሐቕኩ, zräħäQku
ዝወረሰት, zwäräsät
ኣየምጻእናላን, 'ayämṣa'nalan
ክንለብስ, knläbs
ግዝኣታት, gz'atat
መሊኦምለይ, mäli'omläy
ፈቲሖም, fätiħom
ኽትደልዮ, Ktdälyo
ኸይውፈያ, Käywfäya
ኽሰምዕሲ, Ksämʕsi
ዚበዝሑስ, zibäzħus
ዚሰጥም, zisäTm
ንየሮቦኣም, nyärobo'am
ግድጊዳና, gdgidana
ኸተቕትለኒ, KätäQtläni
እንታይሞ, 'ntaymo
ንነገዳትካ, nnägädatka
ክንዛራረብ, knzararäb
ወንጌልሲ, wängelsi
ብዕለቱ, bʕlätu
ነቡካድነጽር, näbukadnäṣr
ኣበርቲዕካኒ, 'abärtiʕkani
ጽለቑ, ṣläQu
ሚክሜታት, mikmetat
ኤሉል, 'elul
እዝምረልካ, 'zmrälka
ኣጽደቕክየን, 'aṣdäQkyän
ከይዝከሩስ, käyzkärus
ኪሕልዉስ, kiħlwus
ኺገብረሎም, Kigäbrälom
ኽትገብረልና, Ktgäbrälna
ግብዝንኦም, gbzn'om
ማሃዊ, mahawi
መዛኑ, mäzanu
ኣይምተደልዮን, 'aymtädälyon
ኺግረምን, Kigrämn
ኪውዕሉ, kiwʕlu
ዝሐድግሲ, zħädgsi
ዜውሕዱ, zewħdu
ሓበንን, ħabänn
ከይቀትሎስ, käyqätlos
ዘወረስዎም, zäwäräswom
ምስላታቱ, mslatatu
ዕድሎም, ʕdlom
ክፈድየልኪ, kfädyälki
ዝጸላእክዮምን, zṣäla'kyomn
እተኣታቶኹምዎ, 'tä'atatoKumwo
ሰውኡሉን, säw'ulun
ዘይከደኖ, zäykädäno
ዘይትዀኑ, zäytkʷänu
ኣግዲፉ, 'agdifu
ኣይተንክይዎ, 'aytänkywo
በርቲዑኒ, bärtiʕuni
ኸይመጻእካ, Käymäṣa'ka
ክብረትካን, kbrätkan
ተማሊእኩም, tämali'kum
መንፎዓቱን, mänfoʕatun
ከፊኡ, käfi'u
ኣባይትኺ, 'abaytKi
ኺውሐጥ, KiwħäT
ስሉፍ, sluf
ጕዳዩ, gʷdayu
ኣይጠልሞን, 'ayTälmon
ኣቤተ, 'abetä
ሴፍዶ, sefdo
ገበረ5, gäbärä5
ንዜድልዮምውን, nzedlyomwn
በብቕሩብ, bäbQrub
ጠቢባኑን, Täbibanun
ዓዛን, ʕazan
ንዘይጸየፎኸ, nzäyṣäyäfoKä
ይመዓራረየካ, ymäʕararäyäka
መከበብያኺ, mäkäbäbyaKi
ሕጻናትኩምን, ħṣanatkumn
ሕኔኣ, ħne'a
ዝሃበኩምሲ, zhabäkumsi
ተንቅጾ, tänqṣo
ዘፍሰስካ, zäfsäska
ኽተምልሶም, Ktämlsom
ኼጽንዕ, Keṣnʕ
ኤተርድሰኪ, 'etärdsäki
ዙርያእ, zurya'
ቦኽሪ, boKri
ኽትስስኑ, Ktssnu
ንምስቊርቋር, nmsqʷirqʷar
ኪሰዱሎም, kisädulom
ንምጥዋይ, nmTway
ኣዋርሕኩም, 'awarħkum
ተቐብረውን, täQäbräwn
እንረኽቦ, 'nräKbo
ዝገምገማ, zgämgäma
ኼንብሮ, Kenbro
ጴርጋሞስውን, Pergamoswn
ፈትነኒ, fätnäni
ቐበርክዋ, Qäbärkwa
ውርጪውን, wrČiwn
ኺብህጋ, Kibhga
ዚኸደላ, ziKädäla
ዝተሰረተ, ztäsärätä
ክህነቶም, khnätom
ዝብኢ, zb'i
ብመጠኑ, bmäTänu
ይሰግዱ, ysägdu
ዞይራ, zoyra
ኣይመለሱልካን, 'aymäläsulkan
እተቐመጥወንን, 'täQämäTwänn
ዜስሕት, zesħt
ይሃንጹን, yhanṣun
ብምሰ, bmsä
ተቐየመቶ, täQäyämäto
ኸተድሕና, Kätädħna
ኸይቅመጡ, KäyqmäTu
ክርከብ, krkäb
ኣየብሎምን, 'ayäblomn
ኸይወርድሲ, Käywärdsi
ረጊጸ, rägiṣä
ስጓጒ, sgʷagʷi
ተመላላሱ, tämälalasu
ብእከዩ, b'käyu
ንዘየመስግኑን, nzäyämäsgnun
ዘይደልይዎ, zäydälywo
ፋኑኤልውን, fanu'elwn
ኺፈርሁኒ, Kifärhuni
ሃዋርያኦም, hawarya'om
ኪህቡ, kihbu
ይጸርፉ, yṣärfu
ኣሕዮ, 'aħyo
ዝረከሱ, zräkäsu
ምጸት, mṣät
በናይ, bänay
ኣምጽአልና, 'amṣ'älna
ኪሰምዓካ, kisämʕaka
ኣይትጸምበር, 'aytṣämbär
ኣቝሳለይ, 'aQʷsaläy
ሓሬኹኻ, ħareKuKa
እተቘጣዕኩን, 'täQʷäTaʕkun
ኣቕቲሎምዎ, 'aQtilomwo
ንጓለይ, ngʷaläy
ኺመጹኻ, KimäṣuKa
ሓቛቚኽን, ħaQʷaQʷiKn
ለኣኹሎም, lä'aKulom
ኣሕለለወት, 'aħläläwät
አሓውን, 'äħawn
ከይገብርዎም, käygäbrwom
ኸይከድንዋስ, Käykädnwas
ዚወጻ, ziwäṣa
ተዛረብካኒውን, täzaräbkaniwn
ገሸምን, gäšämn
ዐጸዱ, ʕäṣädu
ይንፈራ, ynfära
እንጊራ, 'ngira
ስርናዩ, srnayu
ተረፈትኒ, täräfätni
ኣይተሃንጸን, 'aytähanṣän
ንዛብሎን, nzablon
ዝወፌኽዮም, zwäfeKyom
ዘየጽንዑ, zäyäṣnʕu
ኸውርሶም, Käwrsom
ኸይፍንጠራ, KäyfnTära
ብሰላሕ, bsälaħ
ኣይትእክበሉን, 'ayt'kbälun
ኪትንስኡና, kitns'una
ብጊልዓድን, bgilʕadn
ፍልጠትክን, flTätkn
ኪደርዝ, kidärz
ዜስፍሩ, zesfru
መሳቐይታትን, mäsaQäytatn
ክትመጸኒ, ktmäṣäni
ሐሰውቲ, ħäsäwti
ከንከራርወካ, känkärarwäka
ኺምክሑ, Kimkħu
ኺረድኦም, Kiräd'om
ኣትፈርህዎ, 'atfärhwo
ምለኽዋን, mläKwan
ንምርኻብ, nmrKab
ሓሊን, ħalin
ክትወስድሲ, ktwäsdsi
ንእራኤል, n'ra'el
ሰሊመ, sälimä
ህዝበን, hzbän
ሰፈሩ28, säfäru28
መርመሩን, märmärun
ዜሐጒሳ, zeħägʷisa
ንየቃምያ, nyäqamya
ከየጽንተካ, käyäṣntäka
ዀይኑልካ, kʷäynulka
እሾኽዶ, 'šoKdo
ጸላእትኩም, ṣäla'tkum
ኣይተቐበልኩምን, 'aytäQäbälkumn
በጻብዖም, bäṣabʕom
ሰጓጒ, sägʷagʷi
መፈንጥራን, mäfänTran
ኵእኩእ, kʷ'ku'
ሐሰዉሉ, ħäsäwulu
ዪዝርሔል, yizrħel
ከተፍቅርዎ, kätäfqrwo
ዂዐቱ, kʷiʕätu
ፍረደኒ, frädäni
ጻሕጻሕታ, ṣaħṣaħta
ዝረኣየቶን, zrä'ayäton
ነነዌን, nänäwen
ኣይመለሰን15, 'aymäläsän15
ብሕሽዅሽዅ, bħškʷškʷ
ኣኣፍ, 'a'af
ኺገዝኡ, Kigäz'u
ኣይትወሀቡን, 'aytwähäbun
ይርእዮም, yr'yom
ኤሊሻፋጥ, 'elišafaT
ኪቐንዓኩም, kiQänʕakum
ወለደለይ, wälädäläy
ኽሰክሖም, Ksäkħom
ይሰቕሎ, ysäQlo
ገምጢሎም, gämTilom
ተጐርጐረ, tägʷärgʷärä
እናተኻላኸለ, 'natäKalaKälä
ይኣጒዱ, y'agʷidu
ብመንኩብን, bmänkubn
እግዛእ, 'gza'
ዝነገሰላ, znägäsäla
እትወስዱ, 'twäsdu
ኸይውድኦ, Käywd'o
ኣይሓንኩን, 'ayħankun
ውሩያትን, wruyatn
ኣንፈሰ, 'anfäsä
ይቕጽዕዎ, yQṣʕwo
ቂርያትሰፈር, qiryatsäfär
ኣይነቕሉን, 'aynäQlun
ከይጭነቕ, käyČnäQ
ጸምልዮም, ṣämlyom
ንምጒባእን, nmgʷiba'n
ንብዝበዛ, nbzbäza
ዜኽብርዎ, zeKbrwo
ብጐይታዶ, bgʷäytado
ንማሌቅን, nmaleqn
ብኤልያስ, b'elyas
ዝምርሓቑ, zmrħaQu
ኺወድቅዋ, Kiwädqwa
ሐርይዋ, ħärywa
መቓብርን, mäQabrn
ትጐዩ, tgʷäyu
ኸተህድኦ, Kätähd'o
መጓበብትን, mägʷabäbtn
ኽትማቐልዋ, KtmaQälwa
ዚጠላለፍ, ziTälaläf
ሲድራቅ, sidraq
እናአበየ, 'na'äbäyä
ይዅነልኪ, ykʷnälki
ንምልክቶም, nmlktom
ከይነቕሑንሲ, käynäQħunsi
ኣልዓልኪምስልታት, 'alʕalkimsltat
ኽትውሕጣን, KtwħTan
ጋባይ, gabay
ረስዓትኒ, räsʕatni
ኸተልዕላ, Kätälʕla
ዜትሕዚ, zetħzi
የሰክምዎ, yäsäkmwo
ንፈተና, nfätäna
ኬንግሱኒ, kengsuni
ንወላዲተይ, nwäladitäy
ኽይርእዮምሲ, Kyr'yomsi
ቐረቡ2, Qäräbu2
ኣቓውማ, 'aQawma
ይግዝእዎን, ygz'won
ዝደሐናላ, zdäħänala
ከይትመውትሲ, käytmäwtsi
ንመግረፍቲ, nmägräfti
ንቐለውዕን, nQäläwʕn
ከይበጽሑ, käybäṣħu
ኸነምልጥ, KänämlT
ይጨርሕ, yČärħ
መማለጃን, mämaläǧan
ዝገንሔ, zgänħe
ቀኒኦምሉ, qäni'omlu
ንጐመድ, ngʷämäd
ክንምህለል, knmhläl
ዚኵዐት, zikʷʕät
ኣጥፍእዎምን, 'aTf'womn
ዓድላይ, ʕadlay
ተንስእዋን, täns'wan
እንብልሲ, 'nblsi
ዚጣበቑ, ziTabäQu
ንጽዕር, nṣʕr
ዚዐርፉላ, ziʕärfula
ኣጽደቕዎ, 'aṣdäQwo
ጠበብኛ, Täbäbña
ዘይተዛረብኩምከ, zäytäzaräbkumkä
ዝገበረዶ, zgäbärädo
ንኣበያ, n'abäya
ብጻግኒአ, bṣagni'ä
ኺምርምርዋን, Kimrmrwan
የሩሳሌምዶ, yärusalemdo
ልዳቶም, ldatom
ብልዔይሲ, blʕeysi
ዝጸንበሩ, zṣänbäru
ጎኣት, go'at
ኬስሕቐና, kesħQäna
ትቐትሉ, tQätlu
ዝነዐቑኒውን, znäʕäQuniwn
የብሉ, yäblu
ኪጽልየልኩም, kiṣlyälkum
በኼኻን, bäKeKan
በዓልበሪት, bäʕalbärit
ባላቅን, balaqn
መልክያ, mälkya
ኣዐኖና, 'aʕänona
መቝሕን, mäQʷħn
እሞከም, 'mokäm
ይቕየሞም, yQyämom
መፈጸምታን, mäfäṣämtan
ኣይጸደቐን, 'ayṣädäQän
ሽጡ, šTu
ንኻልኦትን, nKal'otn
ዘይለበመ, zäyläbämä
ዛም, zam
ክልውጥዎ, klwTwo
ዓናያን, ʕanayan
ብርታዔ, brtaʕe
ምእንታኻን, m'ntaKan
ክትሕዘኒ, ktħzäni
ኣይትምሰልዋ, 'aytmsälwa
ዝጸዐርክሎም, zṣäʕärklom
ኪደፍኦም, kidäf'om
እተሐርመዶ, 'täħärmädo
ሃጒ, hagʷi
ኣጠቅዉ, 'aTäqwu
ክትነኽስን, ktnäKsn
ከልቅቖም, kälqQom
ኣግፍሔ, 'agfħe
ወሬኦም, wäre'om
ቅላውድያን, qlawdyan
ክንሰምዕ, knsämʕ
ከይጸልመቱ, käyṣälmätu
እስቀ, 'sqä
ክልምን, klmn
ጽፋት, ṣfat
በዚሑለይ, bäziħuläy
ከይትድይቡ, käytdybu
ንኸዋኽብትን, nKäwaKbtn
ኣይብትንን, 'aybtnn
ሰዲድዎ, sädidwo
ነውራማት, näwramat
ቐዲሰዮ, Qädisäyo
ንኸተማታቶምን, nKätämatatomn
ጸሎትና, ṣälotna
ኣይከደትን, 'aykädätn
ንዝረኽበን, nzräKbän
ኣመኑን, 'amänun
ኪመጻኦ, kimäṣa'o
ከይሰርቅዎ, käysärqwo
ክእክበካ, k'kbäka
ከተምልስ, kätämls
ብምጥላሙ, bmTlamu
ደይኒ, däyni
ጲርዓቶን, Pirʕaton
ኬጽንዖ, keṣnʕo
ቐምሰለ, Qämsälä
ንሳዔን, nsaʕen
ሕሩዶምን, ħrudomn
ምዕጋትን, mʕgatn
ዝኸበደ, zKäbädä
ዚናገፍ, zinagäf
ኣይጥሐሱ, 'ayTħäsu
ሀበዎም, häbäwom
ኸበስሮ, Käbäsro
ይወልዶ, ywäldo
እትዳናገጹ, 'tdanagäṣu
ዝበጽሖምን, zbäṣħomn
ትልውሃሎም, tlwhalom
ዓማታት, ʕamatat
ዝመደብኩሎም, zmädäbkulom
ዝሐለወኒ, zħäläwäni
ኽርስዖም, Krsʕom
ክኸርም, kKärm
ኪሔሕዮም, kiħeħyom
ጸናጽላትን, ṣänaṣlatn
ቐተልኩምኒ, Qätälkumni
ሳህሊ, sahli
ምስዋእ, mswa'
ብዘውታሩ, bzäwtaru
ተጋጌኹም, tägageKum
ተታናኸያ, tätanaKäya
ገበረሉ4, gäbärälu4
ዝሐለኖ, zħäläno
እሺ, 'ši
ብመሰፈሪ, bmäsäfäri
ኪዝርፍ, kizrf
ኪሰምዩሎም, kisämyulom
ጸዊሩ, ṣäwiru
ትነግስ, tnägs
ኪጭድሩ, kiČdru
እተነብራ, 'tänäbra
ንሹማምታን, nšumamtan
መሊስካዮ, mäliskayo
ዝኣበየ, z'abäyä
ኪቀባበልዎም, kiqäbabälwom
ዝማረኹላ, zmaräKula
ኽትፈልጠኒ, KtfälTäni
ኣይበጻሕኩምንን, 'aybäṣaħkumnn
ዝፈተላኦ, zfätäla'o
ተደይቦ, tädäybo
ዝሰደደለይ, zsädädäläy
ኸይትብልሲ, Käytblsi
ኪሰደሎም, kisädälom
ሺልሻን, šilšan
መርመራ, märmära
ኺለጒምሲ, Kilägʷimsi
ኣጽረያ, 'aṣräya
ኦኔሲፎሮስን, 'onesiforosn
ኺስገደላ, Kisgädäla
ኸረምስሰካስ, Kärämssäkas
ተዛረቡለይ, täzaräbuläy
ጒየ, gʷiyä
ምኽዓዉ, mKʕawu
ከይዘብል, käyzäbl
ንዓማጺ, nʕamaṣi
መንበስበስታን, mänbäsbästan
ዜዕገርግረኩም, zeʕgärgräkum
ኪጽግንዋን, kiṣgnwan
ኵላኵላ, kʷlakʷla
ብግራት, bgrat
ሔሌፍን, ħelefn
ዚሕይልን, ziħyln
ዕድሉ, ʕdlu
ኽፍትኖምሲ, Kftnomsi
ሰርናይ, särnay
ንጊልያኡን, ngilya'un
ሐሪስኩም, ħäriskum
እትዐጽድ, 'tʕäṣd
ኪዕዘቦ, kiʕzäbo
ኣሲሩወን, 'asiruwän
ኣዕርቐሉ, 'aʕrQälu
ኣይቚጸርን, 'ayQʷiṣärn
ኣይትስረቑን, 'aytsräQun
ክንቱነት, kntunät
ነቕሉ, näQlu
ዝጓዝም, zgʷazm
ባዕለይውን, baʕläywn
ኣርዶንን, 'ardonn
ይፍንፍኑኒ, yfnfnuni
እተነበዩሎም, 'tänäbäyulom
ኻባታተንሲ, Kabatatänsi
ለምሊሙ, lämlimu
ዝጸውዕዎም, zṣäwʕwom
ተዐቝሩሎም, täʕäQʷrulom
ኣተስፈዋ, 'atäsfäwa
ማሕረሻኡን, maħräša'un
ኣይኬቕልበሉን, 'aykeQlbälun
ክም, km
ኸሎኽኹ, KäloKKu
ክትምዕድ, ktmʕd
የጐልብበና, yägʷälbbäna
ኣታሕሰስኩም, 'ataħsäskum
ለባምሲ, läbamsi
ስሌናውን, slenawn
ተገንዘበኒ, tägänzäbäni
ምንዳድሲ, mndadsi
ዝምስሌነኡ, zmslenä'u
ቄኔዛዊ, qenezawi
ገዓዘ, gäʕazä
ወለልደን, wäläldän
ሰዓባኦ, säʕaba'o
ዚሔሸኩም, ziħešäkum
ንጀጋኑኣንሲ, nǧäganu'ansi
ዝምብዛሖምን, zmbzaħomn
ዳንያዓን, danyaʕan
ተጻናንዑ, täṣananʕu
ርኢኹምዶ, r'iKumdo
መለኸቶምን, mäläKätomn
የንቀጥቀጡን, yänqäTqäTun
እተፋሕስ, 'täfaħs
ክትፈልጥዮ, ktfälTyo
ኣምጺእኩምዎ, 'amṣi'kumwo
እትወርሳን, 'twärsan
